UID,ID,Study,longitude,latitude,MAT,MAP,pH,SOC,TN,sand,silt,clay,years,n,AS,BG,CBH,CN,DOC,Fed,Feo,SOC,MAOC,POC,Fep,TN,XYL,PPO,ph,Mura,GalN,GluN,ManN,MBC
1016,1016,1099,16.55,48.233333,10.7,543,7.300000191,14.89999962,2.099999905,40,33,27,15,4,,,,0.120448688,,,,0.371176035,,,,0.250727347,,,-0.05227894,,,,,
1017,1017,1103,33.516667,-13.016667,20,900,6.199999809,15.30000019,1.399999976,78,7,15,2,3,,,,0.035339366,,,,0.042910874,,,,0.022989518,,,,,,,,-0.322331208
1018,1018,1103,33.55,-11.916667,20,1100,6,13.89999962,1.200000048,65,8,27,3,3,,,,-0.029199155,,,,-0.050306465,,,,0.15082289,,,,,,,,-0.19227808
1019,1019,1103,33.316667,-12.25,20,1100,6,13.60000038,1.200000048,69,8,23,4,3,,,,0.007168489,,,,0.074107972,,,,0.349673748,,,,,,,,0.149273703
1020,1020,1103,33.966667,-10.95,22,900,5.900000095,12.80000019,1.100000024,62,13,25,5,3,,,,0.007168489,,,,0.152389411,,,,0.569533225,,,,,,,,0.18592702
1021,1021,1113,-53.433333,-24.016667,20.71216583,1475,5.5,38.20000076,3.200000048,41,24,35,2,3,,,,,,,,0.460047733,,,,,,,,,,,,
1022,1022,1113,-53.433333,-24.016667,20.71216583,1475,5.5,38.20000076,3.200000048,41,24,35,2,3,,,,,,,,0.213300071,,,,,,,,,,,,
1023,1023,1113,-53.433333,-24.016667,20.71216583,1475,5.5,38.20000076,3.200000048,41,24,35,2,3,,,,,,,,0.006213957,,,,,,,,,,,,
1024,1024,1114,-52.166667,-28.183333,17.45916748,1750,5.199999809,49.40000153,3.799999952,20,29,51,12,4,,,,,,,,0.025446666,,,,,,,0.004008021,,,,,
1025,1025,1114,-52.166667,-28.183333,17.45916748,1750,5.199999809,49.40000153,3.799999952,20,29,51,12,4,,,,,,,,0,,,,,,,0.018692133,,,,,
1026,1026,1114,-52.166667,-28.183333,17.45916748,1750,5.199999809,49.40000153,3.799999952,20,29,51,12,4,,,,,,,,0.034786116,,,,,,,0.005644418,,,,,
1027,1027,1121,99.45,39.433333,12,580,8.300000191,23.27336042,1.299999952,37,40,23,3,3,,,,,,,,0.134477914,,,,,,,,,,,,
1028,1028,1121,99.45,39.433333,12,580,8.300000191,23.27336042,1.299999952,37,40,23,3,3,,,,,,,,0.087011377,,,,,,,,,,,,
1029,1029,1121,99.45,39.433333,12,580,8.300000191,23.27336042,1.299999952,37,40,23,3,3,,,,,,,,0.084260344,,,,,,,,,,,,
1030,1030,1121,99.45,39.433333,12,580,8.300000191,23.27336042,1.299999952,37,40,23,3,3,,,,,,,,0.23519189,,,,,,,,,,,,
1031,1031,1121,99.45,39.433333,12,580,8.399999619,23.27336042,0.699999988,40,40,20,3,3,,,,,,,,0.070204259,,,,,,,,,,,,
1032,1032,1121,99.45,39.433333,12,580,8.5,23.27336042,0.699999988,42,40,18,3,3,,,,,,,,0.010929071,,,,,,,,,,,,
1033,1033,1122,99.45,39.433333,12,560,8.300000191,23.27336042,1.299999952,37,40,23,30,4,,,,,,,,0.273755763,,,,,,,,,,,,
1034,1034,1122,99.45,39.433333,12,560,8.399999619,23.27336042,0.699999988,40,40,20,30,4,,,,,,,,0.327503567,,,,,,,,,,,,
1035,1035,1122,99.45,39.433333,12,560,8.5,23.27336042,0.699999988,42,40,18,30,4,,,,,,,,0.069334693,,,,,,,,,,,,
1036,1036,1122,99.45,39.433333,12,560,8.5,23.27336042,0.600000024,42,40,18,30,4,,,,,,,,0.107485915,,,,,,,,,,,,
1037,1037,1122,99.45,39.433333,12,560,8.300000191,23.27336042,1.299999952,37,40,23,30,4,,,,,,,,0.286617676,,,,,,,,,,,,
1038,1038,1122,99.45,39.433333,12,560,8.399999619,23.27336042,0.699999988,40,40,20,30,4,,,,,,,,0.2970134,,,,,,,,,,,,
1039,1039,1122,99.45,39.433333,12,560,8.5,23.27336042,0.699999988,42,40,18,30,4,,,,,,,,0.120627988,,,,,,,,,,,,
1040,1040,1122,99.45,39.433333,12,560,8.5,23.27336042,0.600000024,42,40,18,30,4,,,,,,,,0.113835143,,,,,,,,,,,,
1041,1041,1127,103.135833,40.1525,9,420,8.199999809,6.099999905,1.200000048,36,40,24,6,4,,,,0.114775515,,,,0.114775515,,,,0,,,,,,,,
1042,1042,1127,103.135833,40.1525,9,420,8.199999809,6.099999905,1.200000048,36,40,24,6,4,,,,-0.039609138,,,,-0.039609138,,,,0,,,,,,,,
1043,1043,1127,103.135833,40.1525,9,420,8.199999809,6.099999905,1.200000048,36,40,24,6,4,,,,0.114775515,,,,0.114775515,,,,0,,,,,,,,
1044,1044,1127,103.135833,40.1525,9,420,8.199999809,6.099999905,1.200000048,36,40,24,6,4,,,,-0.039609138,,,,-0.039609138,,,,0,,,,,,,,
1045,1045,1152,-5.987468,37.3573359,18.55683327,536,NA,NA,NA,NA,NA,NA,10,3,,0.164982261,,0.044471012,,,,0.065305098,,,,0.020834087,,,,,,,,
1046,1046,1152,-5.987468,37.3573359,18.55683327,536,NA,NA,NA,NA,NA,NA,10,3,,0.630476074,,-0.014828063,,,,0.006006024,,,,0.020834087,,,,,,,,
1047,1047,1152,-5.987468,37.3573359,18.55683327,536,NA,NA,NA,NA,NA,NA,10,3,,0.052413743,,-0.009245058,,,,0.042048236,,,,0.051293294,,,,,,,,
1048,1048,1152,-5.987468,37.3573359,18.55683327,536,NA,NA,NA,NA,NA,NA,10,3,,-0.134867398,,-0.016690153,,,,0.064161944,,,,0.080852097,,,,,,,,
1049,1049,1154,-6.05,37.283333,19,496,7.8,9,2.400000095,31,40,29,17,3,,,,,,,,,,,,,,,,,,,,0.201820782
1050,1050,1154,-6.05,37.283333,19,496,7.8,9,1.100000024,31,40,29,17,3,,,,,,,,,,,,,,,,,,,,0.168069534
1051,1051,1154,-6.05,37.283333,19,496,7.8,9,1,37,34,29,17,3,,,,,,,,,,,,,,,,,,,,0.115235264
1052,1052,1154,-6.05,37.283333,19,496,7.8,9,2.400000095,31,40,29,13,3,,,,,,,,,,,,,,,,,,,,0.02505658
1053,1053,1154,-6.05,37.283333,19,496,7.8,9,1.100000024,31,40,29,13,3,,,,,,,,,,,,,,,,,,,,0.17428716
1054,1054,1154,-6.05,37.283333,19,496,7.8,9,1,37,34,29,13,3,,,,,,,,,,,,,,,,,,,,0.028348355
1055,1055,1154,-6.05,37.283333,19,496,7.8,9,2.400000095,31,40,29,4,3,,,,,,,,,,,,,,,,,,,,-0.009339628
1056,1056,1154,-6.05,37.283333,19,496,7.8,9,1.100000024,31,40,29,4,3,,,,,,,,,,,,,,,,,,,,0.014865911
1057,1057,1154,-6.05,37.283333,19,496,7.8,9,1,37,34,29,4,3,,,,,,,,,,,,,,,,,,,,0.071408915
1058,1058,1154,-6.05,37.283333,19,496,7.8,9,2.400000095,31,40,29,4,3,,,,,,,,,,,,,,,,,,,,0.24078255
1059,1059,1154,-6.05,37.283333,19,496,7.8,9,1.100000024,31,40,29,4,3,,,,,,,,,,,,,,,,,,,,-0.263401669
1060,1060,1154,-6.05,37.283333,19,496,7.8,9,1,37,34,29,4,3,,,,,,,,,,,,,,,,,,,,-0.170490514
1061,1061,1164,-79.733333,34.8,17.4,1223,5,45.90000153,4.400000095,60,32,8,30,4,,0.133531393,0.447474516,-0.066431008,,,,0.297534369,,,,0.363965377,,,-0.03509132,,,,,0.330241687
1062,1062,1164,-79.733333,34.8,17.4,1223,5.099999905,13.10000038,0.699999988,60,32,8,30,4,,-0.2135741,0,0.111187698,,,,-0.13770835,,,,-0.248896047,,,0.017094433,,,,,-0.092781733
1063,1063,1167,77.183333,28.633333,22.5,652,7.9,4.466666667,NA,64.1,16.9,19,5,3,,0.239449728,,,,,,0.168858868,,,,,,,,,,,,0.209530983
1064,1064,1167,77.183333,28.633333,22.5,652,7.9,4.466666667,NA,64.1,16.9,19,5,3,,,,,,,,0.160751364,,,,,,,,,,,,0.209530983
1065,1065,1167,77.183333,28.633333,22.5,652,7.9,4.466666667,NA,64.1,16.9,19,5,3,,,,,,,,0.056318431,,,,,,,,,,,,0.209530983
1066,1066,1168,77.2,28.666667,22.5,650,NA,4.103333333,NA,64.1,16.84,19.06,7,3,,,,,,,,0.298492989,,,,,,,,,,,,0.398416723
1067,1067,1168,77.2,28.666667,22.5,650,NA,4.103333333,NA,64.45,10.74,24.81,7,3,,,,,,,,0.236035484,,,,,,,,,,,,0.398416723
1068,1068,1168,77.2,28.666667,22.5,650,NA,4.103333333,NA,63.89,10.15,25.96,7,3,,,,,,,,0.059329378,,,,,,,,,,,,0.398416723
1069,1069,1189,10.316667,43.066667,NA,NA,NA,NA,NA,13.1,61.3,25.6,23,3,,0.649985193,,,,,,,,,,-0.039740329,,,-0.006557401,,,,,
1070,1070,1189,10.316667,43.066667,NA,NA,NA,NA,NA,13.1,61.3,25.6,23,3,,0.30633813,,,,,,,,,,0.036813973,,,-0.006514681,,,,,
1071,1071,1193,-47.971014,-19.652825,22.6,1600,5.300000191,19.29999924,1.700000048,57,15,28,6,3,,,,0.068992871,,,,0.10779657,,,,-0.038803699,,,,,,,,
1072,1072,1193,-47.971014,-19.652825,22.6,1600,5.300000191,19.29999924,1.700000048,57,15,28,18,3,,,,0.090971778,,,,0.191761951,,,,-0.100790172,,,,,,,,
1073,1073,1193,-47.971014,-19.652825,22.6,1600,5.300000191,16.29999924,1.600000024,56,14,30,6,3,,,,0.174128643,,,,0.091730936,,,,0.082397707,,,,,,,,
1074,1074,1193,-47.971014,-19.652825,22.6,1600,5.300000191,16.29999924,1.600000024,56,14,30,18,3,,,,0.155754529,,,,0.076475722,,,,0.079278808,,,,,,,,
1075,1075,1194,-53.666667,-28.6,25,1774,5.099999905,45.90000153,3.799999952,34,27,39,32,3,,0.132221634,,,,,,,,,,,,,0.140581951,,,,,
1076,1076,1194,-53.666667,-28.6,25,1774,5.099999905,45.90000153,3.799999952,34,27,39,32,3,,-1.444281619,,,,,,,,,,,,,0.091807549,,,,,
1077,1077,1194,-53.666667,-28.6,25,1774,5.099999905,45.90000153,3.799999952,34,27,39,32,3,,0.47445798,,,,,,,,,,,,,0.128617378,,,,,
1078,1078,1194,-53.666667,-28.6,25,1774,5.099999905,20.60000038,2.200000048,33,27,40,32,3,,1.072636802,,,,,,,,,,,,,0.018692133,,,,,
1079,1079,1194,-53.666667,-28.6,25,1774,5.099999905,20.60000038,2.200000048,33,27,40,32,3,,0.336472237,,,,,,,,,,,,,-0.148420005,,,,,
1080,1080,1194,-53.666667,-28.6,25,1774,5.099999905,20.60000038,2.200000048,33,27,40,32,3,,0.023256862,,,,,,,,,,,,,-0.039220713,,,,,
1081,1081,1194,-53.666667,-28.6,25,1774,5.099999905,17.5,1.799999952,33,27,40,32,3,,0.027028672,,,,,,,,,,,,,-0.133531393,,,,,
1082,1082,1194,-53.666667,-28.6,25,1774,5.099999905,17.5,1.799999952,33,27,40,32,3,,-0.085766822,,,,,,,,,,,,,-0.038466281,,,,,
1083,1083,1194,-53.666667,-28.6,25,1774,5.099999905,17.5,1.799999952,33,27,40,32,3,,-0.164303051,,,,,,,,,,,,,-0.018692133,,,,,
1084,1084,1199,17.8930868,48.214472,9.3,579.3,7.199999809,33.09999847,4.900000095,32,39,29,10,6,,,,,,,,,,,,,,,-0.030643066,,,,,
1085,1085,1199,17.8930868,48.214472,9.3,579.3,7.300000191,19.5,1.899999976,30,42,28,10,6,,,,,,,,,,,,,,,-0.039813082,,,,,
1086,1086,1199,17.8930868,48.214472,9.3,579.3,7.400000095,15.69999981,1.700000048,34,37,29,10,6,,,,,,,,,,,,,,,-0.014915531,,,,,
1087,1087,1199,17.8930868,48.214472,9.3,579.3,7.599999905,9.899999619,1.299999952,34,37,29,10,6,,,,,,,,,,,,,,,0.001328904,,,,,
1088,1088,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.337871817,,,,,,,,,,,,0.002473144
1089,1089,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.081678031,,,,,,,,,,,,-0.063907698
1090,1090,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.050261835,,,,,,,,,,,,-0.127667359
1091,1091,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.407641388,,,,,,,,,,,,-0.027695647
1092,1092,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.218879153,,,,,,,,,,,,-0.096333983
1093,1093,1204,78.483333,17.383333,26,750,NA,NA,NA,72.8,8.2,19,11,3,,,,,,,,0.253602759,,,,,,,,,,,,0.134853801
1094,1094,1216,113.633333,23.233333,23,2032.7,6.56,8.75,1.1,46,26,28,6,9,-0.032789823,,,0.064961297,,,,0.049809492,,,,-0.015151805,,,,0.089803895,0.008658063,0.025317808,0.233614851,
1095,1095,1216,114.633333,24.233333,23,2032.7,6.56,8.75,1.1,37,33,30,6,9,0.093526058,,,-0.041218296,,,,0.080388836,,,,0.121607132,,,,0.174658684,0.175564774,0.190518324,0.245122458,
1096,1096,1216,113.633333,23.233333,23,2032.7,6.56,8.75,1.1,45,26,29,6,9,0.006920443,,,-0.023275076,,,,-0.774691165,,,,-0.751416089,,,,-0.836853901,-0.738609554,-0.775385279,-0.792238083,
1097,1097,1216,113.633333,23.233333,23,2032.7,6.56,8.75,1.1,46,26,28,6,9,0.050325084,,,0.016982125,,,,0.33611915,,,,0.319137025,,,,0.343161225,0.336472236,0.396881364,0.967584026,
1098,1098,1216,114.633333,24.233333,23,2032.7,6.56,8.75,1.1,37,33,30,6,9,0.032157112,,,0.025446286,,,,0.147053418,,,,0.121607132,,,,0.242796489,0.175564774,0.159427737,0.393042588,
1099,1099,1216,113.633333,23.233333,23,2032.7,6.56,8.75,1.1,45,26,29,6,9,0,,,-0.128181758,,,,-0.100272969,,,,0.027908788,,,,-0.219214273,-0.057158414,-0.068053463,-0.332705754,
1100,1100,1218,115,28.116667,16.8,1360,5.5,27.39999962,2.099999905,31,40,29,5,3,,,,0.005224673,,,,,,,,0.11695314,,,,,,,,
1101,1101,1218,115,28.116667,16.8,1360,5.5,16.10000038,1.399999976,31,40,29,5,3,,,,0.016727214,,,,,,,,0.009716909,,,,,,,,
1102,1102,1218,115,28.116667,16.8,1360,5.5,16.10000038,1.399999976,31,40,29,5,3,,,,-0.007139063,,,,,,,,-0.018296129,,,,,,,,
1103,1103,1218,115,28.116667,16.8,1360,5.599999905,10.39999962,1.299999952,31,40,29,5,3,,,,0.022135443,,,,,,,,0.027203375,,,,,,,,
1104,1104,1218,115,28.116667,16.8,1360,5.5,27.39999962,2.099999905,31,40,29,5,3,,,,-0.070528136,,,,,,,,0.309188278,,,,,,,,
1105,1105,1218,115,28.116667,16.8,1360,5.5,16.10000038,1.399999976,31,40,29,5,3,,,,-0.030649596,,,,,,,,-0.060371885,,,,,,,,
1106,1106,1218,115,28.116667,16.8,1360,5.5,16.10000038,1.399999976,31,40,29,5,3,,,,-0.049208178,,,,,,,,-0.055924331,,,,,,,,
1107,1107,1218,115,28.116667,16.8,1360,5.599999905,10.39999962,1.299999952,31,40,29,5,3,,,,-0.019654721,,,,,,,,0.041940087,,,,,,,,
1108,1108,1219,115,28.116667,16.8,1360,6.3,27.39999962,2.099999905,31,40,29,13,3,,,,,,-0.249736736,-0.021736584,0.14214697,,,-0.258265989,,,,,,,,,
1109,1109,1219,115,28.116667,16.8,1360,6.3,16.10000038,1.399999976,31,40,29,13,3,,,,,,-0.076160257,-0.152959703,-0.003476409,,,-0.109441902,,,,,,,,,
1110,1110,1219,115,28.116667,16.8,1360,6.3,16.10000038,1.399999976,31,40,29,13,3,,,,,,-0.354200707,-0.267915002,-0.1050239,,,-0.315758302,,,,,,,,,
1111,1111,1219,115,28.116667,16.8,1360,6.3,10.39999962,1.299999952,31,40,29,13,3,,,,,,-0.545444424,-0.487834075,0.066221793,,,0.189296829,,,,,,,,,
1112,1112,1219,115,28.116667,16.8,1360,6.3,6.699999809,0.699999988,30,37,33,13,3,,,,,,-0.37412709,0.011483924,0.137857647,,,0.272673778,,,,,,,,,
1113,1113,1219,115,28.116667,16.8,1360,6.3,27.39999962,2.099999905,31,40,29,13,3,,,,,,-0.007154375,-0.237129661,0.234269453,,,0.248979615,,,,,,,,,
1114,1114,1219,115,28.116667,16.8,1360,6.3,16.10000038,1.399999976,31,40,29,13,3,,,,,,0.038726965,0.021736584,-0.106072797,,,-0.272085256,,,,,,,,,
1115,1115,1219,115,28.116667,16.8,1360,6.3,16.10000038,1.399999976,31,40,29,13,3,,,,,,-0.155184244,-0.015792528,-0.009317412,,,0.093908974,,,,,,,,,
1116,1116,1219,115,28.116667,16.8,1360,6.3,10.39999962,1.299999952,31,40,29,13,3,,,,,,-0.450710374,0.154889616,0.21643025,,,1.067347876,,,,,,,,,
1117,1117,1219,115,28.116667,16.8,1360,6.3,6.699999809,0.699999988,30,37,33,13,3,,,,,,-0.34038762,0.498838033,0.156990044,,,1.16136876,,,,,,,,,
1118,1118,1225,115.116667,38.5,12,539,7.65,10.65,1.600000024,42,35,23,7,3,,0.390866309,,0.047367689,,,,0.234025052,,,,0.217912502,,,,,,,,0.203615797
1119,1119,1225,115.116667,38.5,12,539,7.65,10.65,1.600000024,42,35,23,7,3,,0.376051223,,0.013588844,,,,0.15007863,,,,0.137869794,,,,,,,,-0.85259862
1120,1120,1226,115.116667,38.5,12,539,7.65,10.65,1.600000024,42,35,23,10,3,,0.435318071,,-0.057708114,,,,0.118258936,,,,0.17596705,,,,,,,,
1121,1121,1243,47.463167,30.942472,24.22966576,142,7.800000191,10.9,0.899999976,27,43,30,2,3,,,,,,,,0.412781441,,,,,,,-0.040391554,,,,,
1122,1122,1243,47.463167,30.942472,24.22966576,142,7.800000191,37.1,0.600000024,26,44,30,2,3,,,,,,,,-0.119852606,,,,,,,-0.055229162,,,,,
1123,1123,1243,47.463167,30.942472,24.22966576,142,7.800000191,37.1,0.5,26,42,32,2,3,,,,,,,,-0.026687747,,,,,,,-0.076112273,,,,,
1124,1124,1243,47.463167,30.942472,24.22966576,142,7.800000191,10.9,0.899999976,27,43,30,2,3,,,,,,,,0.442360384,,,,,,,-0.005071862,,,,,
1125,1125,1243,47.463167,30.942472,24.22966576,142,7.800000191,37.1,0.600000024,26,44,30,2,3,,,,,,,,-0.124467646,,,,,,,-0.039543645,,,,,
1126,1126,1243,47.463167,30.942472,24.22966576,142,7.800000191,37.1,0.5,26,42,32,2,3,,,,,,,,-0.057549742,,,,,,,-0.063981278,,,,,
1127,1127,1247,-80.429833,43.6465,5.85,900,7.3,21.2,1.8,27,56,17,6,3,,,,0.014274628,,,,0.136201304,,,,0.123060093,,,,,,,,
1128,1128,1247,-80.429833,43.6465,5.85,900,7.3,21.2,1.8,27,56,17,6,3,,,,0.003225809,,,,-0.05477249,,,,-0.058268908,,,,,,,,
1129,1129,1247,-80.429833,43.6465,5.85,900,7.3,21.2,1.8,27,56,17,6,3,,,,0.006705809,,,,-0.041318149,,,,-0.048318577,,,,,,,,
1130,1130,1258,-6.95,38.929833,16.48783302,529,6.699999809,36.59999847,3.099999905,50.3,28.9,20.8,2,3,,,,-0.151227681,,,,-0.098117856,,,,0.053109825,,,0.026668247,,,,,
1131,1131,1258,-6.95,38.929833,16.48783302,529,6.699999809,36.59999847,3.099999905,50.3,28.9,20.8,2,3,,,,-0.180204747,,,,-0.051587369,,,,0.128617378,,,-0.016925651,,,,,
1132,1132,1260,-72.516389,-38.673056,14.6,1200,5.7,117.4000015,5.800000191,18,52,30,4,4,,,,,,,,0.040821995,,,,,,,,,,,,0.291029356
1133,1133,1260,-72.516389,-38.673056,14.6,1200,5.7,117.4000015,5.800000191,18,52,30,4,4,,,,,,,,0.122602322,,,,,,,,,,,,0.425659135
1134,1134,1260,-72.516389,-38.673056,14.6,1200,5.7,78.5,4.699999809,17,51,32,4,4,,,,,,,,0.105360516,,,,,,,,,,,,0.387887277
1135,1135,1260,-72.516389,-38.673056,14.6,1200,5.7,78.5,4.699999809,17,51,32,4,4,,,,,,,,0.085157808,,,,,,,,,,,,0.202427548
1136,1136,1260,-72.516389,-38.673056,14.6,1200,5.7,78.5,4.699999809,17,51,32,4,4,,,,,,,,-0.072320662,,,,,,,,,,,,0.442369665
1137,1137,1260,-72.516389,-38.673056,14.6,1200,5.7,78.5,4.699999809,17,51,32,4,4,,,,,,,,-0.070617567,,,,,,,,,,,,0.315889627
1138,1138,1279,-101.7121775,19.597274,14.5,1000,5.98,17.2,1.4,55,35,10,6,4,,-0.031090587,,0.127833372,,,,0.115831816,,,,0,,,0.077095957,,,,,0.137783702
1139,1139,1280,98.016667,25.95,23,635,7.8,6.964596634,7.900000095,28,31,41,3,3,,,,,,,,0.231940089,,,,,,,,,,,,
1140,1140,1280,98.016667,25.95,23,635,7.8,6.964596634,7.900000095,28,31,41,3,3,,,,,,,,0.011881328,,,,,,,,,,,,
1141,1141,1280,98.016667,25.95,23,635,7.8,6.964596634,10.5,28,31,41,3,3,,,,,,,,-0.0038835,,,,,,,,,,,,
1142,1142,1280,98.016667,25.95,23,635,7.8,6.964596634,10.5,28,31,41,3,3,,,,,,,,-0.28178235,,,,,,,,,,,,
1143,1143,1281,98.016667,25.95,23,635,7.8,6.964596634,7.900000095,28,31,41,3,3,,0.798507696,,,,,,0.379489622,,,,,,,-0.008711941,,,,,
1144,1144,1281,98.016667,25.95,23,635,7.8,6.964596634,10.5,28,31,41,3,3,,0.197825743,,,,,,0.287682072,,,,,,,-0.003742986,,,,,
1145,1145,1281,98.016667,25.95,23,635,7.8,6.964596634,10.5,28,31,41,3,3,,0.278713402,,,,,,0.223143551,,,,,,,-0.014796817,,,,,
1146,1146,1282,98.016667,25.95,23,635,7.8,7,7.900000095,28,31,41,3,3,,,,,,,,0.053109825,,,,,,,-0.01242252,,,,,0.416160397
1147,1147,1282,98.016667,25.95,23,635,7.8,7,7.900000095,28,31,41,3,3,,,,,,,,0.172712698,,,,,,,-0.024692613,,,,,0.633661727
1148,1148,1282,98.016667,25.95,23,635,7.8,7,10.5,28,31,41,3,3,,,,,,,,0.046520016,,,,,,,-0.01242252,,,,,-0.077558234
1149,1149,1282,98.016667,25.95,23,635,7.8,7,10.5,28,31,41,3,3,,,,,,,,0.158470341,,,,,,,0.012270093,,,,,0.10503473
1150,1150,1291,76.955497,29.70575,23.99283409,670,7.900000095,11.39999962,1.100000024,35,38,27,8,3,,0.049947208,,,,,,0.287682072,,,,,,,-0.059881833,,,,,0.095336808
1151,1151,1291,76.955497,29.70575,23.99283409,670,7.900000095,8.100000381,0.800000012,35,38,27,8,3,,0.699425467,,,,,,-0.029852963,,,,,,,-0.088192712,,,,,0.223402638
1152,1152,1291,76.955497,29.70575,23.99283409,670,8,6.5,0.699999988,33,38,29,8,3,,0.505795694,,,,,,-0.405465108,,,,,,,-0.020619287,,,,,0.086337435
1153,1153,1295,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,,,,,0.561986019,,,,,,,0.060522669,,,,,
1154,1154,1295,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,,,,,0.22599662,,,,,,,0.050010421,,,,,
1155,1155,1295,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,,,,,-0.031375123,,,,,,,0.030254408,,,,,
1156,1156,1295,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,,,,,-0.126866721,,,,,,,-0.003558723,,,,,
1157,1157,1295,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,,,,,-0.132791474,,,,,,,-0.015504187,,,,,
1158,1158,1296,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,-0.123467119,,,,0.215961513,,0.08243471,,0.339428632,,,0.048790164,,,,,
1159,1159,1296,50.383333,-24.6,22,1538.5,5.45,NA,NA,NA,NA,NA,22,5,,,,-0.084268491,,,,-0.131336002,,-0.143837221,,-0.047067511,,,0.05942342,,,,,
1160,1160,1297,7.5,31.25,23.97750092,370,8.25,13,1,46,31,23,10,4,,,,0.136412437,,,,0.460999066,,0.437291539,,0.324586629,,,-0.025317808,,,,,
1161,1161,1297,7.5,31.25,23.97750092,370,8.25,13,1,46,31,23,10,4,,,,-0.058288632,,,,0.047817874,,-0.103899595,,0.106106506,,,0.01242252,,,,,
1162,1162,1297,7.5,31.25,23.97750092,370,8.25,13,0.899999976,45,31,24,10,4,,,,0.014184636,,,,0.014184635,,-0.149812278,,0,,,0,,,,,
1163,1163,1299,104.641667,35.581389,6.9,400,8,35.5,3.400000095,28,51,21,3,3,,,,,,,,,,,,0.147876346,,,-0.002383791,,,,,
1164,1164,1299,104.641667,35.581389,6.9,400,8,35.5,3.400000095,28,51,21,3,3,,,,,,,,,,,,-0.012480662,,,-0.001195457,,,,,
1165,1165,1299,104.641667,35.581389,6.9,400,8.100000381,12.19999981,1.299999952,26,51,23,3,3,,,,,,,,,,,,0.141561419,,,0,,,,,
1166,1166,1299,104.641667,35.581389,6.9,400,8.100000381,12.19999981,1.299999952,26,51,23,3,3,,,,,,,,,,,,-0.021610731,,,-0.003577821,,,,,
1167,1167,1299,104.641667,35.581389,6.9,400,8.100000381,12.10000038,1.200000048,25,50,25,3,3,,,,,,,,,,,,0.068658896,,,-0.003565066,,,,,
1168,1168,1299,104.641667,35.581389,6.9,400,8.100000381,12.10000038,1.200000048,25,50,25,3,3,,,,,,,,,,,,0.032107549,,,0,,,,,
1169,1169,1300,16.05,48.55,9.2,519,7.8,2,0.9,22,53,25,14,3,,,,-0.378159658,0.405465108,,,0.123379021,,,,0.51409895,,,,0.386867784,0.316669609,0.352296441,0.096331109,
1170,1170,1300,16.05,48.55,9.2,519,7.8,2,0.9,22,53,25,14,3,,,,-0.456940535,0.505935638,,,0.36422215,,,,0.823600069,,,,0.465596949,0.316669609,0.36585597,0.331645196,
1171,1171,1300,16.05,48.55,9.2,519,7.8,2,0.9,22,53,25,14,3,,,,-0.378159658,0.409521909,,,0.268561031,,,,0.655564473,,,,0.376576098,0.313091788,0.281595627,0.096331109,
1172,1172,1301,88.433333,22.75,25.85,138.2,6.699999809,24.5,1.799999952,9,49,42,1,3,,,,,,,,0.062155925,,,,,,,0.008141158,,,,,
1173,1173,1301,88.433333,22.75,25.85,138.2,6.800000191,11.10000038,1.200000048,9,49,42,1,3,,,,,,,,0.054342741,,,,,,,0.00675222,,,,,
1174,1174,1301,88.433333,22.75,25.85,138.2,6.699999809,24.5,1.799999952,9,49,42,1,3,,,,,,,,0.140023301,,,,,,,0.010840215,,,,,
1175,1175,1301,88.433333,22.75,25.85,138.2,6.800000191,11.10000038,1.200000048,9,49,42,1,3,,,,,,,,0.101163238,,,,,,,0.004056801,,,,,
1176,1176,1301,88.433333,22.75,25.85,138.2,6.699999809,24.5,1.799999952,9,49,42,1,3,,,,,,,,0.106146062,,,,,,,0.008141158,,,,,
1177,1177,1301,88.433333,22.75,25.85,138.2,6.800000191,11.10000038,1.200000048,9,49,42,1,3,,,,,,,,0.042699426,,,,,,,0.00675222,,,,,
1178,1178,1301,88.433333,22.75,25.85,138.2,6.699999809,24.5,1.799999952,9,49,42,1,3,,,,,,,,0.22902016,,,,,,,0.010840215,,,,,
1179,1179,1301,88.433333,22.75,25.85,138.2,6.800000191,11.10000038,1.200000048,9,49,42,1,3,,,,,,,,0.136254193,,,,,,,0.004056801,,,,,
